"175","01/28/2013","Abington","12345","TH","18.02","CJM","9.01","JR","4.50"
"176","01/28/2013","Acton","12346","TH","18.20","CJM","9.10","JR","4.55"
"177","01/28/2013","Acushnet","12347","TH","18.38","CJM","9.19","JR","4.59"
"178","01/28/2013","Adams","12348","TH","18.56","CJM","9.28","JR","4.64"
"179","01/28/2013","Agawam","12349","TH","18.73","CJM","9.37","JR","4.68"
"180","01/28/2013","Andover","12353","TH","19.45","CJM","9.72","JR","4.86"
"181","01/28/2013","Ashfield","12358","TH","20.34","CJM","10.17","JR","5.08"
"182","01/28/2013","Avon","12363","TH","21.23","CJM","10.62","JR","5.31"
"183","01/28/2013","Bedford","12368","TH","22.12","CJM","11.06","JR","5.53"
"184","01/28/2013","Berlin","12372","TH","23.02","CJM","11.51","JR","5.75"
"185","01/28/2013","Blandford","12377","TH","1.47","CJM","0.74","JR","0.37","12588","TH","13.75","CJM","6.88","JR","3.44"
"186","01/28/2013","Boxford","12593","TH","25.48","CJM","12.74","JR","6.37"
"187","01/28/2013","Brimfield","12387","TH","25.69","CJM","12.85","JR","6.42"
"188","01/28/2013","Burlington","12392","TH","26.58","CJM","13.29","JR","6.65"
"189","01/28/2013","Charlemont","12608","TH","28.62","CJM","14.31","JR","7.15"
"190","01/28/2013","Cheshire","12401","TH","28.37","CJM","14.19","JR","7.09"
"191","01/28/2013","Clarksburg","12406","TH","29.26","CJM","14.63","JR","7.32"
"192","01/28/2013","Conway","12411","TH","30.15","CJM","15.08","JR","7.54"
"193","01/28/2013","Dedham","12416","TH","31.04","CJM","15.52","JR","7.76"
"194","01/28/2013","Dover","12420","TH","31.94","CJM","15.97","JR","7.98"
"195","01/28/2013","East.Bridgewater","12638","TH","0.00","CJM","0.00","JR","0.00"

"197","01/28/2013","Easton","12430","TH","33.72","CJM","16.86","JR","8.43"
"198","01/28/2013","Everett","12648","TH","35.80","CJM","17.90","JR","8.95"
"199","01/28/2013","Florida","12440","TH","35.50","CJM","17.75","JR","8.88"
"200","01/28/2013","Gardner","12444","TH","36.40","CJM","18.20","JR","9.10"
"201","01/28/2013","Gosnold","12663","TH","38.84","CJM","19.42","JR","9.71"
"202","01/28/2013","Greenfield","12454","TH","38.18","CJM","19.09","JR","9.55"
"203","01/28/2013","Hamilton","12459","TH","39.07","CJM","19.54","JR","9.77"
"204","01/28/2013","Hardwick","12464","TH","39.97","CJM","19.98","JR","9.99"
"205","01/28/2013","Hawley","12468","TH","40.86","CJM","20.43","JR","10.21"
"206","01/28/2013","Holden","12473","TH","41.75","CJM","20.87","JR","10.44"
"207","01/28/2013","Hopkinton","12478","TH","42.64","CJM","21.32","JR","10.66"
"208","01/28/2013","Ipswich","12483","TH","43.53","CJM","21.77","JR","10.88"

"210","01/28/2013","Leverett","12492","TH","45.32","CJM","22.66","JR","11.33"
