"Abington","11/27/2013","0.00","0.00","0.00","0.00","(103.10)","7417.02","","0.00","0.00","1.99","0.00","(11.11)","1.99","0:00:00","0:00:00","0.00","0.00","0.00","(114.21)","0.00","0.00","0.00","7304.80"
"Acton","11/27/2013","0.00","0.00","0.00","0.00","(103.72)","7622.57","","0.00","0.00","2.99","0.00","(11.11)","2.99","0:00:00","0:00:00","0.00","0.00","0.00","(114.83)","0.00","0.00","0.00","7510.73"
"Acushnet","11/27/2013","0.00","0.00","0.00","0.00","(107.10)","6634.72","","0.00","0.00","3.99","0.00","(11.11)","3.99","0:00:00","0:00:00","0.00","0.00","0.00","(118.21)","0.00","0.00","0.00","6520.50"
"Adams","11/27/2013","0.00","0.00","0.00","0.00","(129.22)","6899.14","11/27/2013","214.09","0.00","4.99","0.00","(11.11)","175.93","0:00:00","0:00:00","0.00","0.00","0.00","(140.33)","6.97","(50.12)","0.00","6934.74"
"Agawam","11/27/2013","0.00","0.00","0.00","0.00","(111.10)","6058.71","11/27/2013","0.00","959.40","5.99","0.00","(11.11)","5.99","0:00:00","0:00:00","0.00","0.00","0.00","(122.21)","0.00","0.00","0.00","5942.49"
"Alford","11/27/2013","0.00","802.62","0.00","0.00","0.00","9441.90","11/27/2013","419.72","0.00","0.00","0.00","0.00","385.31","0:00:00","5:12:00","0.00","0.00","0.00","0.00","15.71","(50.12)","0.00","9827.21"
"Amesbury","11/27/2013","338.02","39.30","0.00","0.00","(25.11)","24895.44","11/27/2013","1588.95","0.00","0.00","51.23","(11.11)","2009.30","6:27:00","0:45:00","11.52","(89.43)","0.00","(36.22)","69.71","0.00","0.00","26868.52"
"Amherst","11/27/2013","383.03","38.56","0.00","0.00","0.00","7354.14","11/27/2013","0.00","1908.26","0.00","0.00","0.00","346.23","7:27:00","0:45:00","13.32","(88.68)","0.00","0.00","0.00","0.00","0.00","7700.37"
"Andover","11/27/2013","1330.20","118.07","0.00","0.00","(109.11)","20019.86","11/27/2013","0.00","0.00","0.00","0.00","0.00","1436.69","8:27:00","0:45:00","55.26","(66.84)","0.00","(109.11)","0.00","0.00","0.00","21347.44"
"Aquinnah","11/27/2013","0.00","1559.56","0.00","0.00","0.00","5667.94","11/27/2013","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","10:12:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5667.94"
"Ashfield","11/27/2013","0.00","0.00","0.00","0.00","(114.11)","7690.19","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(114.11)","0.00","0.00","0.00","7576.08"
